time;open;high;low;close;Volume;Volume MA
2020-12-07T13:30:00Z;596.21;596.88;596.06;596.75;108.55194;253.7151979999989
2020-12-07T13:35:00Z;596.71;596.83;595.89;596.76;153.81419;191.23676449999894
2020-12-07T13:40:00Z;596.7;596.76;595.52;596.04;269.06447;192.74395599999895
2020-12-07T13:45:00Z;596.04;597.13;595.89;596.56;122.62514;190.79438699999895
2020-12-07T13:50:00Z;596.56;596.71;595.76;595.96;134.32087;186.36223849999894
2020-12-07T13:55:00Z;596;596.13;595.53;595.55;120.12375;184.64629499999896
2020-12-07T14:00:00Z;595.56;595.56;593.66;594.39;300.98864;193.13145049999895
2020-12-07T14:05:00Z;594.6;595.17;593.71;594.16;79.32098;185.82078199999896
2020-12-07T14:10:00Z;594.15;594.24;592.84;593.41;141.19931;187.22939449999896
2020-12-07T14:15:00Z;593.5;594.32;592.05;594.32;271.88721;178.13961399999897
2020-12-07T14:20:00Z;594.09;595;593.87;594.99;319.54238;175.37653449999897
2020-12-07T14:25:00Z;595;597.16;594.8;596.31;683.26063;206.20249399999898
2020-12-07T14:30:00Z;596.58;596.82;595.59;596.23;97.45404;205.68815149999895
2020-12-07T14:35:00Z;596.23;596.32;594.62;594.62;244.66706;209.00766749999897
2020-12-07T14:40:00Z;594.41;595.15;593.53;593.63;243.32391;201.56854849999897
2020-12-07T14:45:00Z;593.62;595.76;593.62;594.52;1044.1797;244.28973149999896
2020-12-07T14:50:00Z;594.48;595.23;594.39;594.41;138.08101;245.615044499999
2020-12-07T14:55:00Z;594.39;595.04;594.39;594.56;202.56929;249.01099949999897
2020-12-07T15:00:00Z;594.43;595.22;593.8;594.91;185.04978;254.938201999999
2020-12-07T15:05:00Z;594.9;594.92;593.81;594.72;390.11469;262.506949499999
2020-12-07T15:10:00Z;594.64;595.28;594.46;595.08;119.4824;263.053472499999
2020-12-07T15:15:00Z;595.07;595.2;594.36;594.94;278.40878;269.283201999999
2020-12-07T15:20:00Z;594.8;595.05;594.66;594.8;143.82099;263.021027999999
2020-12-07T15:25:00Z;594.83;596.47;594.83;596.02;204.88461;267.134001499999
2020-12-07T15:30:00Z;596.02;596.69;595.13;595.16;114.27972;266.131943999999
2020-12-07T15:35:00Z;595.11;595.47;594.22;595.06;165.42744;268.39712849999904
2020-12-07T15:40:00Z;594.89;595.01;594.37;594.58;176.86269;262.1908309999991
2020-12-07T15:45:00Z;594.58;595.42;594.21;595.25;170.31461;266.74051249999906
2020-12-07T15:50:00Z;595.11;595.27;594.41;594.59;227.16221;271.0386574999991
2020-12-07T15:55:00Z;594.7;595.05;594.31;594.57;160.10829;265.4497114999991
2020-12-07T16:00:00Z;594.81;595.61;593.48;594;352.57546;267.10136549999913
2020-12-07T16:05:00Z;594;594.95;593.46;594.36;312.02214;248.53944099999913
2020-12-07T16:10:00Z;594.35;594.75;593.87;594.65;119.76825;249.65515149999914
2020-12-07T16:15:00Z;594.65;595.51;594.52;595.51;313.2198;253.08278849999914
2020-12-07T16:20:00Z;595.73;596.12;595.2;595.47;316.09095;256.72114049999914
2020-12-07T16:25:00Z;595.3;595.77;595.01;595.33;168.74891;212.94960099999918
2020-12-07T16:30:00Z;595.64;595.77;594.75;594.8;166.55889;214.3734949999992
2020-12-07T16:35:00Z;594.8;594.8;593.65;594.27;243.52085;216.4210729999992
2020-12-07T16:40:00Z;594.24;594.46;593.86;594.25;115.2691;212.9320389999992
2020-12-07T16:45:00Z;594.24;594.4;594;594.39;142.86188;200.5693984999992
2020-12-07T16:50:00Z;594.37;594.93;594.2;594.58;174.65853;203.32820499999923
2020-12-07T16:55:00Z;594.75;594.8;593;593.45;347.01925;206.75872849999922
2020-12-07T17:00:00Z;593.52;593.98;593.04;593.62;202.04031;209.66969449999925
2020-12-07T17:05:00Z;593.72;594.78;593.69;594.77;323.69776;215.61035199999924
2020-12-07T17:10:00Z;594.77;594.91;594.26;594.54;762.38921;248.01582649999924
2020-12-07T17:15:00Z;594.5;595.17;594.2;594.98;122.07007;245.8479579999992
2020-12-07T17:20:00Z;594.98;595.14;594.27;594.29;106.64109;242.33687799999922
2020-12-07T17:25:00Z;594.29;594.49;594;594.18;211.58733;244.4005139999992
2020-12-07T17:30:00Z;594.18;594.28;593.25;593.36;382.14427;252.14961699999918
2020-12-07T17:35:00Z;593.35;593.79;593.1;593.18;173.71067;252.82973599999917
2020-12-07T17:40:00Z;593.21;593.36;592.34;592.82;138.65549;242.1337374999992
2020-12-07T17:45:00Z;592.82;593.64;592.43;592.98;216.11977;237.3386189999992
2020-12-07T17:50:00Z;592.75;593.17;592.52;592.87;168.53177;239.77679499999917
2020-12-07T17:55:00Z;592.82;593.17;592.53;592.93;171.8959;232.7105999999992
2020-12-07T18:00:00Z;592.89;593.6;592.73;593.5;181.94312;226.0032084999992
2020-12-07T18:05:00Z;593.39;593.54;592.33;592.44;357.04725;235.41812549999918
2020-12-07T18:10:00Z;592.45;592.82;591.26;591.41;1006.61325;277.4208434999992
2020-12-07T18:15:00Z;591.37;591.59;586;587;3819.8929;456.23944599999925
2020-12-07T18:20:00Z;587.28;588.33;585.19;586.49;2056.29769;553.2908754999992
2020-12-07T18:25:00Z;586.45;588.37;586.07;587.66;900.54888;591.1752254999992
2020-12-07T18:30:00Z;587.6;588.68;586.69;588.51;673.83588;616.1340929999992
2020-12-07T18:35:00Z;588.48;588.48;587.01;587.68;622.67925;629.9170929999992
2020-12-07T18:40:00Z;587.67;587.67;586.1;586.61;641.09916;651.8700354999992
2020-12-07T18:45:00Z;586.54;586.85;584.54;586.44;1107.61893;691.0660939999992
2020-12-07T18:50:00Z;586.53;588.24;586;587.26;1053.24754;705.6090104999993
2020-12-07T18:55:00Z;587.39;587.39;585.85;586.06;513.07667;725.1593404999993
2020-12-07T19:00:00Z;586.12;588.06;585.04;587.96;481.82565;743.9185684999994
2020-12-07T19:05:00Z;587.96;588.08;587.38;588.03;832.6071;774.9695569999993
2020-12-07T19:10:00Z;587.76;587.87;586.52;587.22;738.68213;792.7964499999993
2020-12-07T19:15:00Z;587.01;587.48;586.53;587.26;348.83665;801.5527489999993
2020-12-07T19:20:00Z;587.14;587.85;586.8;587.79;420.22571;815.6312599999993
2020-12-07T19:25:00Z;587.8;588.37;587.26;588.37;208.93112;815.2718274999993
2020-12-07T19:30:00Z;588.32;588.98;587.9;587.92;208.65731;817.2781044999994
2020-12-07T19:35:00Z;587.9;588.68;587.05;588.14;272.66854;822.3167364999994
2020-12-07T19:40:00Z;588.01;588.08;586.83;587.16;284.83507;827.4613339999994
2020-12-07T19:45:00Z;587.14;587.59;586.25;586.99;474.16264;833.3171034999993
2020-12-07T19:50:00Z;587.15;588.14;586.6;587.82;249.72776;795.4728289999994
2020-12-07T19:55:00Z;587.93;588.14;587.07;587.46;250.0602;616.9811939999994
2020-12-07T20:00:00Z;587.43;587.43;586.36;586.57;375.58449;532.9455339999994
2020-12-07T20:05:00Z;586.51;587.15;586.2;586.2;96.33511;492.7348454999994
2020-12-07T20:10:00Z;586.01;586.17;584.73;585.1;402.98074;479.1920884999994
2020-12-07T20:15:00Z;584.94;587;584.59;586.98;396.46607;467.88142949999946
2020-12-07T20:20:00Z;587.05;588.06;586.63;588.06;135.7759;442.6152664999995
2020-12-07T20:25:00Z;588.08;588.67;587.94;588.15;628.38809;418.6537244999995
2020-12-07T20:30:00Z;588.09;588.49;587.81;588.09;233.19284;377.65098949999947
2020-12-07T20:35:00Z;588.2;588.2;587.69;587.94;188.48826;361.42156899999947
2020-12-07T20:40:00Z;587.93;588.09;586.38;587.16;265.31764;350.59616849999946
2020-12-07T20:45:00Z;586.92;587.29;586.53;586.87;194.94844;318.7132354999995
2020-12-07T20:50:00Z;586.9;587.1;586.16;586.35;315.06032;297.53214499999945
2020-12-07T20:55:00Z;586.45;587.25;586.18;586.84;296.14526;294.89757549999945
2020-12-07T21:00:00Z;586.79;586.79;585.27;585.72;517.42346;299.75746299999946
2020-12-07T21:05:00Z;585.93;586.82;585.7;586.32;393.2706;308.97443699999945
2020-12-07T21:10:00Z;586.47;587.82;586.46;587.41;436.87152;320.38514749999945
2020-12-07T21:15:00Z;587.55;587.86;587.11;587.83;391.60505;326.3319729999995
2020-12-07T21:20:00Z;587.82;588.02;587.44;587.53;296.45694;326.91306649999945
2020-12-07T21:25:00Z;587.54;589.02;587.16;588.97;1170.45867;361.7278679999995
2020-12-07T21:30:00Z;588.99;589.69;588.99;589.4;341.37405;366.31018249999954
2020-12-07T21:35:00Z;589.41;589.52;589.07;589.08;159.15661;361.7650029999995
2020-12-07T21:40:00Z;589.19;589.31;588.87;589.07;456.93719;365.8326379999995
2020-12-07T21:45:00Z;589.01;589.35;588.72;588.73;200.51838;371.0418014999995
2020-12-07T21:50:00Z;588.73;589.16;588.58;588.67;386.20816;370.20317249999954
2020-12-07T21:55:00Z;588.66;589.23;588.58;588.89;416.0768;371.1837089999995
2020-12-07T22:00:00Z;588.91;588.91;588.65;588.89;141.92951;371.4913894999995
2020-12-07T22:05:00Z;588.88;590.54;588.88;590.22;200.55839;350.0999044999995
2020-12-07T22:10:00Z;590.23;590.47;590.07;590.45;244.65324;350.6729244999995
2020-12-07T22:15:00Z;590.45;590.98;590.44;590.78;220.86508;352.2917654999995
2020-12-07T22:20:00Z;590.75;590.81;590.08;590.42;156.08237;346.83000199999947
2020-12-07T22:25:00Z;590.56;590.67;589.68;589.89;412.02386;357.68377299999946
2020-12-07T22:30:00Z;589.79;590.14;589.29;589.8;212.25312;352.54341299999953
2020-12-07T22:35:00Z;590;590;589.17;589.63;130.14315;344.2433074999995
2020-12-07T22:40:00Z;589.44;589.78;589.35;589.38;168.93036;326.81865249999953
2020-12-07T22:45:00Z;589.49;589.87;589.23;589.71;203.75019;317.3426319999995
2020-12-07T22:50:00Z;589.7;590.55;589.5;590.55;99.18715;300.4584134999995
2020-12-07T22:55:00Z;590.55;590.9;590.55;590.9;123.46622;287.05147199999954
2020-12-07T23:00:00Z;590.9;590.9;589.82;589.93;302.70237;287.3637434999995
2020-12-07T23:05:00Z;590.13;590.33;589.01;589.36;563.5207;257.01684499999953
2020-12-07T23:10:00Z;589.47;589.76;588.91;589.65;242.5302;252.0746524999995
2020-12-07T23:15:00Z;589.52;589.72;589.11;589.52;97.63447;248.9985454999995
2020-12-07T23:20:00Z;589.54;591.51;589.42;591.19;508.87481;251.59542649999952
2020-12-07T23:25:00Z;591.22;593.27;591.14;592.83;835.48703;283.3438589999995
2020-12-07T23:30:00Z;592.87;593.2;592.01;592.14;158.15734;271.9413179999995
2020-12-07T23:35:00Z;592.08;593.2;592.05;593.19;267.87763;264.5313594999995
2020-12-07T23:40:00Z;593.16;593.23;592.4;593.04;230.77666;268.9737169999995
2020-12-07T23:45:00Z;592.84;593;591.97;592.01;407.52656;279.3221254999995
2020-12-07T23:50:00Z;592.01;592.46;591.84;592.01;231.95572;278.6872494999995
2020-12-07T23:55:00Z;591.92;592.08;591.04;591.47;378.91394;286.58969249999956
2020-12-08T00:00:00Z;591.53;591.64;588.71;588.81;264.1701;291.99407899999954
2020-12-08T00:05:00Z;588.7;589.89;588.7;589.26;121.55516;277.47064399999954
2020-12-08T00:10:00Z;589.42;590.21;589.25;590.14;395.4269;286.6293329999995
